game,price,link,release_date,game_type,image
7 Days to Die,319.0,https://store.steampowered.com/app/251570/7_Days_to_Die/?snr=1_7_7_240_150_1,"13 Dec, 2013",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/251570/header.jpg?t=1650477344
Space Engineers,144.5,https://store.steampowered.com/app/244850/Space_Engineers/?snr=1_7_7_240_150_1,"28 Feb, 2019",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/244850/header.jpg?t=1651568388
Factorio,400.0,https://store.steampowered.com/app/427520/Factorio/?snr=1_7_7_240_150_1,"14 Aug, 2020",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/427520/header.jpg?t=1664264081
Generation Zero®,465.0,https://store.steampowered.com/app/704270/Generation_Zero/?snr=1_7_7_240_150_1,"26 Mar, 2019",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/704270/header.jpg?t=1667900610
HUMANKIND™,1249.0,https://store.steampowered.com/app/1124300/HUMANKIND/?snr=1_7_7_240_150_1,"17 Aug, 2021",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/1124300/header.jpg?t=1665504817
DayZ,1299.0,https://store.steampowered.com/app/221100/DayZ/?snr=1_7_7_240_150_1,"13 Dec, 2018",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/221100/header.jpg?t=1667310902
Home Sweet Home : Survive,139.0,https://store.steampowered.com/app/1056600/Home_Sweet_Home__Survive/?snr=1_7_7_240_150_1,"25 Mar, 2021",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/1056600/header.jpg?t=1656393111
DEVOUR,99.0,https://store.steampowered.com/app/1274570/DEVOUR/?snr=1_7_7_240_150_1,"28 Jan, 2021",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/1274570/header.jpg?t=1667274838
Subnautica,379.0,https://store.steampowered.com/app/264710/Subnautica/?snr=1_7_7_240_150_1,"23 Jan, 2018",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/264710/header.jpg?t=1664411699
Resident Evil 4,1929.0,https://store.steampowered.com/app/2050650/Resident_Evil_4/?snr=1_7_7_240_150_1,2023/3/24,Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/2050650/header.jpg?t=1666665420
Jurassic World Evolution 2,1199.0,https://store.steampowered.com/app/1244460/Jurassic_World_Evolution_2/?snr=1_7_7_240_150_1,"9 Nov, 2021",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/1244460/header.jpg?t=1663236467
The Wandering Village,319.0,https://store.steampowered.com/app/1121640/The_Wandering_Village/?snr=1_7_7_240_150_1,"14 Sep, 2022",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/1121640/header.jpg?t=1663541717
Far Cry® 4,240.0,https://store.steampowered.com/app/298110/Far_Cry_4/?snr=1_7_7_240_150_1,Nov 2014,Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/298110/header.jpg?t=1602602982
Dying Light,569.0,https://store.steampowered.com/app/239140/Dying_Light/?snr=1_7_7_240_150_1,"21 Apr, 2016",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/239140/header.jpg?t=1666707597
Satisfactory,379.0,https://store.steampowered.com/app/526870/Satisfactory/?snr=1_7_7_240_150_1,"8 Jun, 2020",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/526870/header.jpg?t=1663699716
Fallout 76: The Pitt,1310.0,https://store.steampowered.com/app/1151340/Fallout_76_The_Pitt/?snr=1_7_7_240_150_1,"14 Apr, 2020",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/1151340/header.jpg?t=1665581700
Kenshi,189.5,https://store.steampowered.com/app/233860/Kenshi/?snr=1_7_7_240_150_1,"6 Dec, 2018",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/233860/header.jpg?t=1668010883
Stranded: Alien Dawn,509.0,https://store.steampowered.com/app/1324130/Stranded_Alien_Dawn/?snr=1_7_7_240_150_1,"12 Oct, 2022",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/1324130/header.jpg?t=1666100171
Night of the Dead,319.0,https://store.steampowered.com/app/1377380/Night_of_the_Dead/?snr=1_7_7_240_150_1,"27 Aug, 2020",Survival,https://cdn.cloudflare.steamstatic.com/steam/apps/1377380/header.jpg?t=1667195111
